date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-05-31,TUR,21091,4129,983,15979,15939,315,20776,178,58,226,0.2458,141,0,10,168,0,1,51,4,2,0.5156,0.5432,0.9793,0.4197,0.2654,0.6667,0.2579,,163942.0,839.0,4540.0,25.0,2039194.0,35600.0,,,
2020-06-01,TUR,16951,3456,713,12782,12720,309,16642,167,59,267,0.2611,196,0,8,159,1,12,37,6,3,0.4491,0.5997,0.9872,0.1117,0.2638,0.6,0.2418,,164769.0,827.0,4563.0,23.0,2070719.0,31525.0,,,
2020-06-02,TUR,16587,3328,764,12495,11694,346,16241,329,97,213,0.2277,173,0,11,318,0,2,70,24,1,0.1757,0.1839,0.1857,0.1688,0.2105,0.3333,0.2079,,165555.0,786.0,4585.0,22.0,2103044.0,32325.0,,,
2020-06-03,TUR,14866,3000,734,11132,10468,355,14511,654,72,228,0.0992,169,0,17,637,0,5,56,11,0,0.0658,0.0849,0.2099,0.0585,0.0965,0.4286,0.0927,,166422.0,867.0,4609.0,24.0,2155349.0,52305.0,,,
2020-06-04,TUR,15454,3200,725,11529,11008,308,15146,198,53,222,0.2112,181,0,14,184,0,2,40,11,0,0.1136,0.0228,0.0126,0.2599,0.2191,0.1667,0.2229,,167410.0,988.0,4630.0,21.0,2209583.0,54234.0,,,
2020-06-05,TUR,13675,3343,731,9601,9774,331,13344,182,52,238,0.2222,189,0,26,156,0,3,44,3,2,0.2429,0.2686,0.0286,0.1901,0.245,0.25,0.2449,,168340.0,930.0,4648.0,18.0,2267412.0,57829.0,,,
2020-06-06,TUR,14818,2738,573,11507,11166,218,14600,289,42,187,0.1269,145,0,6,283,0,6,27,5,4,0.1167,0.1551,0.0003,0.2303,0.1111,0.3333,0.1057,,169218.0,878.0,4669.0,21.0,2303258.0,35846.0,,,
2020-06-07,TUR,17400,3697,732,12971,13789,267,17133,216,35,178,0.1394,113,0,6,210,0,0,22,6,7,0.1694,0.1875,0.0068,0.1344,0.1444,0.125,0.1453,,170132.0,914.0,4692.0,23.0,2338593.0,35335.0,,,
2020-06-08,TUR,14638,3221,715,10702,11143,342,14296,330,31,267,0.0859,181,0,28,302,0,2,24,1,4,0.0126,0.0131,0.0153,0.012,0.0803,0.0714,0.0809,,171121.0,989.0,4711.0,19.0,2377954.0,39361.0,,,
2020-06-09,TUR,14067,3043,775,10249,10726,375,13692,229,45,253,0.1642,173,0,15,214,0,2,28,9,6,0.2244,0.4929,0.037,0.1271,0.1722,0.4667,0.1495,,172114.0,993.0,4729.0,18.0,2415179.0,37225.0,,,
2020-06-10,TUR,12515,2722,637,9156,9138,312,12203,204,41,227,0.1673,177,0,21,183,0,3,28,7,3,0.0587,0.0322,0.2072,0.1004,0.1938,0.6667,0.1656,,173036.0,922.0,4746.0,17.0,2451700.0,36521.0,,,
2020-06-11,TUR,11984,2621,714,8649,8605,353,11631,97,37,94,0.2761,66,0,8,89,0,0,32,2,3,0.3164,0.3797,1.0,0.2823,0.3043,1.0,0.2644,,174023.0,987.0,4763.0,17.0,2500890.0,49190.0,,,
2020-06-12,TUR,18542,4659,774,13109,14767,332,18210,158,52,279,0.2476,204,0,8,150,1,3,42,6,0,0.3765,0.4285,0.3746,0.3003,0.2653,0.6364,0.2353,,175218.0,1195.0,4778.0,15.0,2541903.0,41013.0,,,
2020-06-13,TUR,24577,6804,990,16783,20338,272,24305,215,72,190,0.2509,122,0,4,211,0,2,56,10,4,0.1335,0.0683,0.1453,0.2091,0.2825,0.375,0.2791,,176677.0,1459.0,4792.0,14.0,2586995.0,45092.0,,,
2020-06-14,TUR,24433,5633,909,17891,20643,265,24168,197,60,244,0.2335,150,0,8,189,0,0,45,10,5,0.1561,0.1397,0.1756,0.1646,0.245,0.2308,0.246,,178239.0,1562.0,4807.0,15.0,2632171.0,45176.0,,,
2020-06-15,TUR,21882,5223,930,15729,16409,299,21583,219,62,355,0.2206,284,0,14,205,0,0,40,18,4,0.2155,0.311,0.0589,0.0788,0.2373,0.4667,0.216,,179831.0,1592.0,4825.0,18.0,2674203.0,42032.0,,,
2020-06-16,TUR,16291,3981,934,11376,11518,341,15950,278,67,679,0.1942,580,0,17,261,0,1,50,13,3,0.0729,0.1123,0.0779,0.0493,0.2284,0.5417,0.1923,,181298.0,1467.0,4842.0,17.0,2721003.0,46800.0,,,
2020-06-17,TUR,14335,3569,1009,9757,10271,296,14039,222,110,272,0.3313,200,0,15,207,0,2,81,24,3,0.2234,0.16,0.051,0.3039,0.3347,0.5455,0.3247,,182727.0,1429.0,4861.0,19.0,2773904.0,52901.0,,,
2020-06-18,TUR,14395,3300,784,10311,10082,316,14079,415,43,250,0.0939,168,0,12,403,0,0,35,6,2,0.0987,0.0433,0.0867,0.1936,0.0865,0.4286,0.0799,,184031.0,1304.0,4882.0,21.0,2822316.0,48412.0,,,
2020-06-19,TUR,12297,2952,631,8714,8576,306,11991,421,59,225,0.1229,143,0,15,406,0,1,55,3,0,0.1618,0.2366,0.4415,0.0963,0.1218,0.5714,0.1053,,185245.0,1214.0,4905.0,23.0,2863632.0,41316.0,,,
2020-06-20,TUR,18079,3981,971,13127,14322,281,17798,187,53,177,0.2208,123,0,8,179,0,0,41,7,5,0.2429,0.1838,0.1661,0.2918,0.212,0.4615,0.193,,186493.0,1248.0,4927.0,22.0,2904744.0,41112.0,,,
2020-06-21,TUR,12516,2554,805,9157,9354,211,12305,171,54,123,0.24,86,0,10,161,0,2,40,9,3,0.1143,0.1196,0.0663,0.1226,0.2384,0.3333,0.2273,,187685.0,1192.0,4950.0,23.0,2945240.0,40496.0,,,
2020-06-22,TUR,12508,2684,590,9234,9011,245,12263,209,43,243,0.1706,201,0,21,188,0,0,37,6,0,0.172,0.1793,0.0855,0.1658,0.1559,0.5556,0.1356,,188897.0,1212.0,4974.0,24.0,2986653.0,41413.0,,,
2020-06-23,TUR,12298,2645,672,8981,8060,277,12021,200,63,207,0.2395,131,0,16,184,0,3,50,5,5,0.0777,0.0521,0.2683,0.0979,0.2391,0.5909,0.1914,,190165.0,1268.0,5001.0,27.0,3029635.0,42982.0,,,
2020-06-24,TUR,11410,2734,614,8062,7772,261,11149,194,59,185,0.2332,148,0,19,175,1,0,50,4,4,0.2277,0.2628,0.5079,0.1981,0.2717,0.6875,0.2321,,191657.0,1492.0,5025.0,24.0,3083121.0,53486.0,,,
2020-06-25,TUR,10453,2573,592,7288,7194,253,10200,222,46,192,0.1716,139,0,19,203,0,0,32,11,3,0.3197,0.2951,0.5569,0.3402,0.1957,0.65,0.1402,,193115.0,1458.0,5046.0,21.0,3135424.0,52303.0,,,
2020-06-26,TUR,11817,3584,570,7663,8147,251,11566,177,47,183,0.2098,137,0,13,164,0,0,34,13,0,0.0984,0.0757,0.4274,0.1326,0.2222,0.5882,0.1765,,194511.0,1396.0,5065.0,19.0,3186622.0,51198.0,,,
2020-06-27,TUR,11163,2451,665,8047,7775,238,10925,172,66,201,0.2773,146,0,13,159,0,1,50,12,3,0.1596,0.1384,0.149,0.2455,0.3012,0.4118,0.2886,,195883.0,1372.0,5082.0,17.0,3231835.0,45213.0,,,
2020-06-28,TUR,9945,1987,564,7394,6545,189,9756,182,38,157,0.1727,117,0,11,171,0,1,27,7,3,0.1386,0.1219,0.0958,0.1585,0.1491,0.4118,0.1181,,197239.0,1356.0,5097.0,15.0,3280144.0,48309.0,,,
2020-06-29,TUR,9597,2358,539,6700,6320,245,9352,247,47,189,0.1599,148,0,15,232,0,1,35,7,4,0.1496,0.1898,0.1151,0.0977,0.1778,0.8,0.1412,,198613.0,1374.0,5115.0,18.0,3331158.0,51014.0,,,
2020-06-30,TUR,9628,2220,501,6907,6740,234,9394,182,39,189,0.1765,136,0,13,169,0,4,23,9,3,0.1684,0.2885,0.0083,0.0508,0.1678,0.5,0.1533,,199906.0,1293.0,5131.0,16.0,3381650.0,50492.0,,,
2020-07-01,TUR,11257,2369,547,8341,7777,284,10973,199,33,185,0.1422,138,0,14,185,0,0,22,8,3,0.278,0.3337,0.0714,0.1489,0.1446,0.4,0.1192,,201098.0,1192.0,5150.0,19.0,3433963.0,52313.0,,,
2020-07-02,TUR,12886,2571,519,9796,9715,270,12616,190,55,194,0.2245,147,0,14,176,0,0,42,11,2,0.1412,0.2708,0.0635,0.0738,0.2303,0.8462,0.1818,,202284.0,1186.0,5167.0,17.0,3483677.0,49714.0,,,
2020-07-03,TUR,7475,1847,494,5134,4375,205,7270,189,95,213,0.3345,180,0,6,183,0,2,75,8,10,0.1661,0.1273,0.7845,0.1906,0.3268,0.6667,0.3,,203456.0,1172.0,5186.0,19.0,3535818.0,52141.0,,,
2020-07-04,TUR,10039,1847,530,7662,6741,210,9829,219,53,131,0.1949,91,0,14,205,0,3,31,4,15,0.1486,0.1114,0.0,0.3011,0.2019,0.0,0.2059,,204610.0,1154.0,5206.0,20.0,3584066.0,48248.0,,,
2020-07-05,TUR,10440,2041,517,7882,7202,194,10246,203,46,213,0.1847,179,0,6,197,0,0,31,7,8,0.0599,0.005,0.0291,0.1109,0.2169,0.625,0.1989,,205758.0,1148.0,5225.0,19.0,3630480.0,46414.0,,,
2020-07-06,TUR,8599,1843,506,6250,5577,210,8389,239,57,142,0.1926,117,0,10,229,0,0,49,4,4,0.2466,0.3399,0.0518,0.1616,0.1667,0.5294,0.1374,,206844.0,1086.0,5241.0,16.0,3682673.0,52193.0,,,
2020-07-07,TUR,8539,2042,496,6001,5218,228,8311,281,65,195,0.1879,145,0,5,276,0,3,55,4,3,0.4734,0.603,0.0784,0.1898,0.1882,0.5,0.1674,,207897.0,1053.0,5260.0,19.0,3733218.0,50545.0,,,
2020-07-08,TUR,8468,2018,515,5935,5233,224,8244,202,55,155,0.214,112,0,15,187,0,1,43,5,6,0.3179,0.5783,0.0723,0.1073,0.2155,0.8333,0.1716,,208938.0,1041.0,5282.0,22.0,3782520.0,49302.0,,,
2020-07-09,TUR,8765,1913,497,6355,5287,219,8546,164,47,169,0.2227,134,0,10,154,0,0,37,7,3,0.3586,0.3873,0.8873,0.2383,0.2179,0.9,0.1712,,209962.0,1024.0,5300.0,18.0,3832623.0,50103.0,,,
2020-07-10,TUR,9401,1997,553,6851,6065,224,9177,239,60,190,0.2007,164,0,10,229,2,2,47,6,3,0.5087,0.6608,0.3039,0.1254,0.1612,0.6316,0.1211,,210965.0,1003.0,5323.0,23.0,3881410.0,48787.0,,,
2020-07-11,TUR,9726,1685,523,7518,6844,165,9561,149,48,146,0.2437,115,0,10,139,0,7,34,2,5,0.2532,0.2026,0.4925,0.2671,0.2564,0.5,0.2286,,211981.0,1016.0,5344.0,21.0,3930223.0,48813.0,,,
2020-07-12,TUR,8021,1568,446,6007,4644,162,7859,215,64,197,0.2294,172,0,11,204,1,0,42,9,12,0.2647,0.4878,0.6274,0.0888,0.2197,0.7273,0.1934,,212993.0,1012.0,5363.0,19.0,3975455.0,45232.0,,,
2020-07-13,TUR,7641,1692,437,5512,4506,163,7478,208,69,238,0.2491,210,0,3,205,0,3,47,14,5,0.2688,0.2398,0.2193,0.2979,0.2336,0.7143,0.2,,214001.0,1008.0,5382.0,19.0,4021947.0,46492.0,,,
2020-07-14,TUR,9391,1837,617,6937,6246,222,9169,165,65,174,0.2826,156,0,7,158,1,1,49,11,3,0.2376,0.1158,0.0632,0.4577,0.3145,0.5789,0.2786,,214993.0,992.0,5402.0,20.0,4065178.0,43231.0,,,
2020-07-15,TUR,8145,1527,414,6204,4746,154,7991,172,51,163,0.2287,133,0,13,159,0,1,42,6,2,0.0593,0.0218,0.4589,0.086,0.2454,0.5455,0.2237,,215940.0,947.0,5419.0,17.0,4107498.0,42320.0,,,
2020-07-16,TUR,6400,1352,387,4661,3842,162,6238,147,65,118,0.3066,98,0,16,131,0,21,38,5,1,0.1583,0.1533,0.1074,0.1656,0.3544,0.5789,0.3237,,216873.0,933.0,5440.0,21.0,4149909.0,42411.0,,,
2020-07-17,TUR,9751,2175,432,7144,6821,226,9525,145,65,178,0.3095,147,0,9,136,1,11,45,3,5,0.851,0.9168,0.4571,0.2747,0.3673,0.8462,0.3209,,217799.0,926.0,5458.0,18.0,4191124.0,41215.0,,,
2020-07-18,TUR,10963,1917,471,8575,7985,177,10786,176,46,267,0.2072,241,0,7,169,0,2,33,3,8,0.0654,0.0164,0.7082,0.2478,0.2025,0.75,0.1742,,218717.0,918.0,5475.0,17.0,4232067.0,40943.0,,,
2020-07-19,TUR,9700,1873,522,7305,6575,168,9532,172,42,229,0.1963,187,0,6,166,0,1,32,4,5,0.2876,0.0634,0.0759,0.5079,0.2038,0.2143,0.2028,,219641.0,924.0,5491.0,16.0,4273377.0,41310.0,,,
2020-07-20,TUR,8136,1764,476,5896,4827,188,7948,244,60,186,0.1974,155,0,6,238,0,1,51,2,6,0.0818,0.0297,0.2574,0.0954,0.2403,0.7143,0.1934,,220572.0,931.0,5508.0,17.0,4316781.0,43404.0,,,
2020-07-21,TUR,9146,1867,454,6825,6075,222,8924,178,47,180,0.2089,148,0,26,152,0,1,36,5,5,0.1531,0.0903,0.2429,0.1882,0.2171,0.4444,0.1911,,221500.0,928.0,5526.0,18.0,4359627.0,42846.0,,,
2020-07-22,TUR,9870,2123,510,7237,6770,218,9652,160,67,181,0.2952,156,0,29,131,1,2,52,8,4,0.237,0.2201,0.598,0.2597,0.3226,0.8235,0.2609,,222402.0,902.0,5545.0,19.0,4403031.0,43404.0,,,
2020-07-23,TUR,8335,1857,450,6028,5575,195,8140,186,53,173,0.2218,143,0,18,168,0,1,38,11,3,0.1129,0.0619,0.8253,0.1718,0.235,0.8333,0.193,,223315.0,913.0,5563.0,18.0,4446374.0,43343.0,,,
2020-07-24,TUR,9469,2361,725,6383,6513,207,9262,185,36,198,0.1629,168,0,15,170,0,6,25,4,1,0.0527,0.013,0.0105,0.35,0.1859,0.6667,0.1565,,224252.0,937.0,5580.0,17.0,4489360.0,42986.0,,,
2020-07-25,TUR,7781,1584,487,5710,4806,147,7634,207,55,95,0.2099,71,0,7,200,0,6,36,10,3,0.2126,0.3809,0.8679,0.0435,0.2108,0.7778,0.1846,,225173.0,921.0,5596.0,16.0,4532672.0,43312.0,,,
2020-07-26,TUR,8187,1463,510,6214,5418,152,8035,191,52,96,0.214,74,0,12,179,0,3,42,5,2,0.1657,0.1306,0.5349,0.1905,0.1958,0.625,0.1561,,226100.0,927.0,5613.0,17.0,4572688.0,40016.0,,,
2020-07-27,TUR,8313,1793,501,6019,5190,224,8089,219,44,161,0.1673,121,0,12,207,0,1,30,8,5,0.098,0.013,0.4653,0.227,0.1846,0.8125,0.1285,,227019.0,919.0,5630.0,17.0,4617971.0,45283.0,,,
2020-07-28,TUR,10430,2295,511,7624,7294,210,10220,213,79,181,0.2705,110,0,19,194,0,2,65,6,6,0.1328,0.0676,0.157,0.2152,0.3005,0.6316,0.268,,227982.0,963.0,5645.0,15.0,4665383.0,47412.0,,,
2020-07-29,TUR,9884,2066,590,7228,6809,238,9646,195,80,144,0.2909,104,0,8,187,0,3,52,18,7,0.2436,0.0554,0.4828,0.3456,0.3019,0.75,0.2653,,228924.0,942.0,5659.0,14.0,4711095.0,45712.0,,,
2020-07-30,TUR,9348,1871,489,6988,6398,204,9144,210,65,168,0.2364,115,0,46,164,0,4,41,18,2,0.175,0.0822,0.6635,0.2586,0.2153,0.6429,0.1846,,229891.0,967.0,5674.0,15.0,4754331.0,43236.0,,,
2020-07-31,TUR,7755,1576,505,5674,4974,171,7584,212,45,122,0.1751,98,0,47,165,0,3,30,8,4,0.1087,0.0323,0.1822,0.23,0.1799,0.4545,0.1629,,230873.0,982.0,5691.0,17.0,4800823.0,46492.0,,,
2020-08-01,TUR,9496,2014,631,6851,6699,158,9338,149,61,153,0.2905,120,0,9,140,0,1,47,8,5,0.1057,0.0747,0.6002,0.1391,0.2815,0.7,0.248,,231869.0,996.0,5710.0,19.0,4845669.0,44846.0,,,
2020-08-02,TUR,9065,2031,713,6321,6170,139,8926,153,46,135,0.2312,88,0,7,146,0,3,37,4,2,0.1789,0.023,0.1166,0.3299,0.25,0.45,0.2167,,232856.0,987.0,5728.0,18.0,4885916.0,40247.0,,,
2020-08-03,TUR,13836,2899,828,10109,10806,183,13653,412,64,176,0.1345,138,0,13,399,0,2,43,14,5,0.0869,0.0154,0.3463,0.2122,0.1742,0.64,0.1333,,233851.0,995.0,5747.0,19.0,4927217.0,41301.0,,,
2020-08-04,TUR,22696,4790,955,16951,19377,294,22402,244,76,280,0.2375,243,0,13,231,0,4,53,10,9,0.0943,0.3464,0.0869,0.0704,0.2615,0.6154,0.239,,234934.0,1083.0,5765.0,18.0,4973466.0,46249.0,,,
2020-08-05,TUR,20740,3877,1109,15754,17545,294,20446,158,37,260,0.1897,198,0,15,143,0,1,29,4,3,0.1941,0.1188,0.4304,0.262,0.2,0.3125,0.1855,,236112.0,1178.0,5784.0,19.0,5027308.0,53842.0,,,
2020-08-06,TUR,17402,3715,1005,12682,14041,342,17060,198,51,213,0.2048,158,0,14,184,0,3,37,5,6,0.2258,0.2445,0.0514,0.2307,0.2071,0.2917,0.1931,,237265.0,1153.0,5798.0,14.0,5081802.0,54494.0,,,
2020-08-07,TUR,15155,3246,911,10998,11704,273,14882,220,62,191,0.2199,129,0,29,191,0,2,44,12,4,0.1312,0.0929,0.2346,0.2528,0.2275,0.4444,0.2073,,238450.0,1185.0,5813.0,15.0,5138528.0,56726.0,,,
2020-08-08,TUR,11691,2354,816,8521,9033,184,11507,197,49,219,0.1992,179,0,26,171,0,3,34,5,7,0.3266,0.368,0.3514,0.2778,0.1949,0.4167,0.1803,,239622.0,1172.0,5829.0,16.0,5202370.0,63842.0,,,
2020-08-09,TUR,15420,2911,848,11661,12213,183,15237,200,64,188,0.2424,138,0,27,173,0,3,42,10,9,0.184,0.0732,0.0841,0.3668,0.2695,0.5,0.2484,,240804.0,1182.0,5844.0,15.0,5263816.0,61446.0,,,
2020-08-10,TUR,15841,3303,785,11753,12568,260,15581,196,85,201,0.3025,156,0,22,174,0,5,64,8,8,0.1808,0.0885,0.8718,0.2684,0.3529,0.75,0.3281,,241997.0,1193.0,5858.0,14.0,5326035.0,62219.0,,,
2020-08-11,TUR,16150,4100,910,11140,12417,241,15909,274,93,340,0.2534,299,0,21,253,2,2,53,29,7,0.2373,0.1621,0.2072,0.3583,0.2619,0.5455,0.2348,,243180.0,1183.0,5873.0,15.0,5387751.0,61716.0,,,
2020-08-12,TUR,14194,3240,881,10073,10708,272,13922,418,72,359,0.1469,315,0,22,396,0,3,50,14,5,0.1863,0.288,0.0983,0.125,0.1454,0.3889,0.1337,,244392.0,1212.0,5891.0,18.0,5454988.0,67237.0,,,
2020-08-13,TUR,15375,3789,866,10720,12412,293,15082,140,62,320,0.3069,268,0,19,121,1,10,33,14,4,0.2012,0.1138,0.668,0.3006,0.3308,0.7273,0.2951,,245635.0,1243.0,5912.0,21.0,5521880.0,66892.0,,,
2020-08-14,TUR,17881,3766,873,13242,14615,350,17531,171,42,206,0.1972,181,0,34,137,0,1,29,7,5,0.1229,0.112,0.6217,0.1217,0.2166,0.4286,0.1958,,246861.0,1226.0,5934.0,22.0,5592072.0,70192.0,,,
2020-08-15,TUR,16197,3044,866,12287,13393,213,15984,105,42,177,0.2857,140,0,12,93,0,15,20,6,1,0.0668,0.0292,0.0928,0.1577,0.2778,0.4167,0.2604,,248117.0,1256.0,5955.0,21.0,5659286.0,67214.0,,,
2020-08-16,TUR,16559,3533,905,12121,13607,178,16381,125,78,221,0.3842,155,0,11,114,0,5,53,13,7,0.5181,0.6841,0.0489,0.4404,0.3806,0.4286,0.378,,249309.0,1192.0,5974.0,19.0,5725242.0,65956.0,,,
2020-08-17,TUR,21431,6271,1002,14158,17715,267,21164,146,72,320,0.3303,255,0,8,138,0,8,52,9,3,0.4392,0.2169,0.2325,0.6412,0.3286,0.5333,0.304,,250542.0,1233.0,5996.0,22.0,5800088.0,74846.0,,,
2020-08-18,TUR,19150,4047,948,14155,15875,285,18865,163,54,269,0.2488,222,0,17,146,0,6,40,5,3,0.1357,0.0548,0.1194,0.2573,0.2538,0.5556,0.2314,,251805.0,1263.0,6016.0,20.0,5882406.0,82318.0,,,
2020-08-19,TUR,18764,4243,1051,13470,15718,356,18408,171,47,302,0.2156,270,0,12,159,0,1,38,1,7,0.1188,0.0807,0.0205,0.2124,0.2349,0.3846,0.2206,,253108.0,1303.0,6039.0,23.0,5969629.0,87223.0,,,
2020-08-20,TUR,16075,3628,982,11465,12820,267,15808,149,104,250,0.4111,204,0,7,142,0,13,31,51,9,0.2116,0.2285,0.2232,0.1895,0.325,0.4545,0.3154,,254520.0,1412.0,6058.0,19.0,6061930.0,92301.0,,,
2020-08-21,TUR,13705,3010,827,9868,10917,231,13474,173,53,241,0.2345,208,0,15,158,1,6,29,11,6,0.3076,0.2613,0.5748,0.4007,0.2893,0.6667,0.2477,,255723.0,1203.0,6080.0,22.0,6154157.0,92227.0,,,
2020-08-22,TUR,18031,3480,904,13647,15270,195,17836,149,48,216,0.2437,187,0,11,138,0,4,31,7,6,0.232,0.1714,0.309,0.411,0.2903,0.4167,0.2768,,257032.0,1309.0,6102.0,22.0,6247164.0,93007.0,,,
2020-08-23,TUR,17770,2913,997,13860,15303,172,17598,122,55,171,0.3107,87,0,9,113,1,2,28,7,17,0.5182,0.2311,0.6197,0.5784,0.3644,0.4,0.3611,,258249.0,1217.0,6121.0,19.0,6327466.0,80302.0,,,
2020-08-24,TUR,16688,3615,1030,12043,13928,261,16427,229,58,494,0.2021,445,0,30,199,0,3,36,6,13,0.3354,0.5086,0.1315,0.1944,0.2132,0.625,0.1768,,259692.0,1443.0,6139.0,18.0,6423409.0,95943.0,,,
2020-08-25,TUR,19529,4779,1052,13698,16422,319,19210,290,50,359,0.1471,311,0,21,269,1,0,27,6,16,0.1684,0.2331,0.0834,0.1128,0.1624,0.3846,0.1493,,261194.0,1502.0,6163.0,24.0,6521640.0,98231.0,,,
2020-08-26,TUR,16052,3513,904,11635,13502,248,15804,151,62,183,0.2911,138,0,15,136,0,3,42,9,8,0.5057,0.6266,0.0893,0.3648,0.3221,0.3889,0.313,,262507.0,1313.0,6183.0,20.0,6621749.0,100109.0,,,
2020-08-27,TUR,20688,4433,1058,15197,17667,333,20355,146,45,214,0.2356,165,0,35,111,0,2,35,5,3,0.4495,0.5132,0.9483,0.221,0.2636,0.5,0.2301,,263998.0,1491.0,6209.0,26.0,6727860.0,106111.0,,,
2020-08-28,TUR,19552,4341,1046,14165,16548,278,19274,111,21,223,0.1591,177,0,17,94,0,1,17,2,1,0.2376,0.3248,0.0533,0.0891,0.191,0.4286,0.1467,,265515.0,1517.0,6245.0,36.0,6835674.0,107814.0,,,
2020-08-29,TUR,17098,3779,1000,12319,14344,182,16916,127,56,193,0.306,121,0,8,119,0,1,47,8,0,0.1019,0.0255,0.2602,0.1951,0.3577,0.5455,0.3393,,267064.0,1549.0,6284.0,39.0,6937088.0,101414.0,,,
2020-08-30,TUR,14081,2755,849,10477,11301,160,13921,136,47,135,0.2568,98,0,8,128,0,0,27,15,5,0.1261,0.0729,0.1409,0.192,0.2313,0.4118,0.2051,,268546.0,1482.0,6326.0,42.0,7028390.0,91302.0,,,
2020-08-31,TUR,17802,3868,1239,12695,14360,260,17542,140,56,198,0.2857,144,0,17,123,0,6,36,11,3,0.1553,0.0987,0.3577,0.2138,0.2955,0.4167,0.2833,,270133.0,1587.0,6370.0,44.0,7138492.0,110102.0,,,
2020-09-01,TUR,20489,4349,1086,15054,17104,294,20195,141,54,653,0.2769,621,0,24,117,0,9,29,15,1,0.0865,0.0578,0.3918,0.1471,0.2754,0.5333,0.2439,,271705.0,1572.0,6417.0,47.0,7247935.0,109443.0,,,
2020-09-02,TUR,24555,4795,1323,18437,21043,339,24216,153,146,514,0.4883,429,0,15,138,0,87,50,5,4,0.247,0.136,0.6184,0.4293,0.4356,0.5,0.4301,,273301.0,1596.0,6462.0,45.0,7355862.0,107927.0,,,
2020-09-03,TUR,34537,7485,1339,25713,30933,566,33971,247,60,243,0.1954,196,0,31,216,0,5,46,4,5,0.0289,0.0059,0.3688,0.0842,0.2419,0.6,0.215,,274943.0,1642.0,6511.0,49.0,7466087.0,110225.0,,,
2020-09-04,TUR,31245,6005,1406,23834,27374,345,30900,245,64,265,0.2071,220,0,23,222,0,0,52,6,6,0.7499,0.8318,0.4008,0.2598,0.2009,0.5714,0.1767,,276555.0,1612.0,6564.0,53.0,7583200.0,117113.0,,,
2020-09-05,TUR,20746,4465,1168,15113,18026,242,20504,179,42,310,0.19,262,0,21,158,0,1,31,3,7,0.0477,0.006,0.0,0.1382,0.2244,0.0,0.2349,,278228.0,1673.0,6620.0,56.0,7682697.0,99497.0,,,
2020-09-06,TUR,21912,4664,1275,15973,19090,220,21692,290,37,195,0.1131,150,0,24,266,0,2,12,13,10,0.1,0.0268,0.0269,0.2111,0.1066,0.3846,0.0909,,279806.0,1578.0,6673.0,53.0,7779539.0,96842.0,,,
2020-09-07,TUR,17366,4277,1124,11965,13925,312,17054,184,53,397,0.2236,334,0,24,160,0,4,29,9,11,0.1312,0.1678,0.0206,0.0761,0.2267,0.3,0.2214,,281509.0,1703.0,6730.0,57.0,7883464.0,103925.0,,,
2020-09-08,TUR,20854,5435,1326,14093,16723,337,20517,222,79,372,0.2625,280,0,18,204,0,2,52,16,9,0.496,0.0556,0.1755,0.7801,0.3099,0.4211,0.299,,283270.0,1761.0,6782.0,52.0,7994029.0,110565.0,,,
2020-09-09,TUR,18097,4184,941,12972,14667,303,17794,211,57,242,0.2127,169,0,25,186,0,0,31,17,9,0.2764,0.3849,0.0456,0.1405,0.2216,0.28,0.2125,,284943.0,1673.0,6837.0,55.0,8105222.0,111193.0,,,
2020-09-10,TUR,20535,4629,1145,14761,17165,367,20168,160,66,279,0.292,192,0,23,137,0,3,36,16,11,0.3985,0.4775,0.892,0.3151,0.3101,0.4615,0.2966,,286455.0,1512.0,6895.0,58.0,8212924.0,107702.0,,,
2020-09-11,TUR,17954,3887,1060,13007,14417,257,17697,137,104,244,0.4315,192,0,16,121,0,49,36,15,4,0.5101,0.5846,0.9722,0.4322,0.4695,0.8462,0.4371,,288126.0,1671.0,6951.0,56.0,8325137.0,112213.0,,,
2020-09-12,TUR,21866,3981,1205,16680,16456,291,21575,419,109,306,0.2064,247,0,33,386,0,68,28,7,6,0.0583,0.0301,0.6087,0.1052,0.2125,0.375,0.2094,,289635.0,1509.0,6999.0,48.0,8423463.0,98326.0,,,
2020-09-13,TUR,16925,3344,1015,12566,13135,210,16715,289,58,351,0.1671,300,0,13,276,0,5,41,9,3,0.1437,0.3693,0.0124,0.0928,0.1593,0.2,0.1579,,291162.0,1527.0,7056.0,57.0,8519560.0,96097.0,,,
2020-09-14,TUR,17492,4072,1045,12375,14196,328,17164,151,86,278,0.3629,225,0,15,136,0,5,67,7,7,0.1762,0.1404,0.0129,0.3075,0.3966,0.5714,0.3812,,292878.0,1716.0,7119.0,63.0,8632123.0,112563.0,,,
